3, 1683365596269, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596280, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596280, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596280, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596280, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596291, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596291, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596291, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596291, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596302, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596302, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596302, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596302, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596313, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596313, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596313, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596313, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596324, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596324, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596324, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596324, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596335, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596335, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596335, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596335, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596346, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596346, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596346, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596346, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596357, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596357, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596357, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596357, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596368, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596368, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596368, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596368, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596379, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596379, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596379, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596379, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596390, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596390, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596390, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596390, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596402, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596402, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596402, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596402, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596413, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596413, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596413, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596413, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596424, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596424, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596424, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596424, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596435, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596435, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596435, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596435, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596446, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
1, 1683365596446, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
2, 1683365596446, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0
3, 1683365596446, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 0, 0,0, 0, 0, 0
0, 1683365596457, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 3, 0,0, 0, 3, 0
1, 1683365596457, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 3, 0,0, 0, 3, 0
2, 1683365596457, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 4, 0,0, 0, 4, 0
3, 1683365596457, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 4, 0,0, 0, 4, 0
0, 1683365596468, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 14, 0,0, 0, 14, 0
1, 1683365596468, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 14, 0,0, 0, 14, 0
2, 1683365596468, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 15, 0,0, 0, 15, 0
3, 1683365596468, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 15, 0,0, 0, 15, 0
0, 1683365596479, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 25, 0,0, 0, 25, 0
1, 1683365596479, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 25, 0,0, 0, 25, 0
2, 1683365596479, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 26, 0,0, 0, 26, 0
3, 1683365596479, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 26, 0,0, 0, 26, 0
0, 1683365596490, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 36, 0,0, 0, 36, 0
1, 1683365596490, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 36, 0,0, 0, 36, 0
2, 1683365596490, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 37, 0,0, 0, 37, 0
3, 1683365596490, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 37, 0,0, 0, 37, 0
0, 1683365596501, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 47, 0,0, 0, 47, 0
1, 1683365596501, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 47, 0,0, 0, 47, 0
2, 1683365596501, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 48, 0,0, 0, 48, 0
3, 1683365596501, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 48, 0,0, 0, 48, 0
0, 1683365596512, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 58, 0,0, 0, 58, 0
1, 1683365596512, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 58, 0,0, 0, 58, 0
2, 1683365596512, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 59, 0,0, 0, 59, 0
3, 1683365596512, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 59, 0,0, 0, 59, 0
2, 1683365596523, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 70, 0,0, 0, 70, 0
3, 1683365596523, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 70, 0,0, 0, 70, 0
0, 1683365596534, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 80, 0,0, 0, 80, 0
1, 1683365596534, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 80, 0,0, 0, 80, 0
2, 1683365596534, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 81, 0,0, 0, 81, 0
3, 1683365596534, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 81, 0,0, 0, 81, 0
0, 1683365596545, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 91, 0,0, 0, 91, 0
1, 1683365596545, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 91, 0,0, 0, 91, 0
2, 1683365596545, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 92, 0,0, 0, 92, 0
3, 1683365596545, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 92, 0,0, 0, 92, 0
1, 1683365596556, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 102, 0,0, 0, 102, 0
2, 1683365596556, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 103, 0,0, 0, 103, 0
3, 1683365596556, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 103, 0,0, 0, 103, 0
3, 1683365596567, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 113, 0,0, 0, 113, 0
0, 1683365596578, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 124, 0,0, 0, 124, 0
1, 1683365596578, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 124, 0,0, 0, 124, 0
2, 1683365596578, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 125, 0,0, 0, 125, 0
3, 1683365596578, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 125, 0,0, 0, 125, 0
0, 1683365596589, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 135, 0,0, 0, 135, 0
1, 1683365596589, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 135, 0,0, 0, 135, 0
2, 1683365596589, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 136, 0,0, 0, 136, 0
3, 1683365596589, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 136, 0,0, 0, 136, 0
0, 1683365596600, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 146, 0,0, 0, 146, 0
1, 1683365596600, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 146, 0,0, 0, 146, 0
2, 1683365596600, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 147, 0,0, 0, 147, 0
3, 1683365596600, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 147, 0,0, 0, 147, 0
0, 1683365596611, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 157, 0,0, 0, 157, 0
1, 1683365596611, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 157, 0,0, 0, 157, 0
2, 1683365596611, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 158, 0,0, 0, 158, 0
3, 1683365596611, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 158, 0,0, 0, 158, 0
0, 1683365596622, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596622, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596622, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596622, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596633, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596633, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596633, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596633, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596644, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596644, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596644, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596644, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596655, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596655, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596655, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596655, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596666, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596677, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596677, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596677, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596688, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596688, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596688, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596688, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596699, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596699, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596699, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596699, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596710, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596710, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596710, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596710, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596721, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596721, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596721, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596721, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596732, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596732, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596732, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596732, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596743, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596743, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596743, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596743, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596754, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596754, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596754, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596754, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596765, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596765, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596765, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596765, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596776, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596776, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596776, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596776, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596787, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596787, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596787, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596787, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596798, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596798, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596798, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596798, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596809, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596809, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596809, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596809, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
0, 1683365596820, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
1, 1683365596820, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
2, 1683365596820, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
3, 1683365596820, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 2, 0, 162, 0,0, 0, 162, 0
